"Year","State","State ANSI","County","County ANSI","Value"
"1961","NORTH DAKOTA","38","MCLEAN","055","6.3"
"1961","NORTH DAKOTA","38","MERCER","057","6.5"
"1961","NORTH DAKOTA","38","OLIVER","065","5"
"1961","OREGON","41","GILLIAM","021","25"
"1961","OREGON","41","HOOD RIVER","027","20"
"1961","OREGON","41","MORROW","049","18.5"
"1961","OREGON","41","SHERMAN","055","24.5"
"1961","OREGON","41","WASCO","065","27"
"1961","OREGON","41","BAKER","001","19.5"
"1961","OREGON","41","UMATILLA","059","25"
"1961","OREGON","41","UNION","061","30.5"
"1961","OREGON","41","WALLOWA","063","28"
"1961","OREGON","41","BENTON","003","28.5"
"1961","OREGON","41","CLACKAMAS","005","26.5"
"1961","OREGON","41","COLUMBIA","009","30"
"1961","OREGON","41","LANE","039","29"
"1961","OREGON","41","LINN","043","28"
"1961","OREGON","41","MARION","047","30.5"
"1961","OREGON","41","MULTNOMAH","051","35"
"1961","OREGON","41","POLK","053","33"
"1961","OREGON","41","WASHINGTON","067","31.5"
"1961","OREGON","41","YAMHILL","071","32.5"
"1961","OREGON","41","CROOK","013","24"
"1961","OREGON","41","GRANT","023","26"
"1961","OREGON","41","HARNEY","025","9"
"1961","OREGON","41","JEFFERSON","031","25"
"1961","OREGON","41","KLAMATH","035","15"
"1961","OREGON","41","LAKE","037","16"
"1961","OREGON","41","MALHEUR","045","19"
"1961","OREGON","41","WHEELER","069","24.5"
"1961","OREGON","41","DOUGLAS","019","20"
"1961","OREGON","41","JACKSON","029","32"
"1961","OREGON","41","JOSEPHINE","033","30"
"1960","COLORADO","08","ADAMS","001","30"
"1960","COLORADO","08","ARAPAHOE","005","28"
"1960","COLORADO","08","CHEYENNE","017","29"
"1960","COLORADO","08","DOUGLAS","035","25"
"1960","COLORADO","08","EL PASO","041","16.5"
"1960","COLORADO","08","ELBERT","039","23"
"1960","COLORADO","08","KIOWA","061","25"
"1960","COLORADO","08","KIT CARSON","063","31"
"1960","COLORADO","08","LINCOLN","073","26"
"1960","COLORADO","08","PHILLIPS","095","30"
"1960","COLORADO","08","WASHINGTON","121","30"
"1960","COLORADO","08","YUMA","125","29"
"1960","COLORADO","08","BOULDER","013","31"
"1960","COLORADO","08","JEFFERSON","059","32.5"
"1960","COLORADO","08","LARIMER","069","25"
"1960","COLORADO","08","LOGAN","075","27"
"1960","COLORADO","08","MORGAN","087","29"
"1960","COLORADO","08","SEDGWICK","115","27"
"1960","COLORADO","08","WELD","123","27"
"1960","COLORADO","08","GRAND","049","14"
"1960","COLORADO","08","JACKSON","057","14"
"1960","COLORADO","08","MOFFAT","081","17"
"1960","COLORADO","08","RIO BLANCO","103","23.5"
"1960","COLORADO","08","ROUTT","107","19"
"1960","COLORADO","08","BACA","009","22.5"
"1960","COLORADO","08","BENT","011","20"
"1960","COLORADO","08","CROWLEY","025","15"
"1960","COLORADO","08","CUSTER","027","17"
"1960","COLORADO","08","FREMONT","043","18.5"
"1960","COLORADO","08","HUERFANO","055","21"
"1960","COLORADO","08","LAS ANIMAS","071","16"
"1960","COLORADO","08","OTERO","089","22.5"
"1960","COLORADO","08","PROWERS","099","24"
"1960","COLORADO","08","PUEBLO","101","19"
"1960","COLORADO","08","ARCHULETA","007","19"
"1960","COLORADO","08","DELTA","029","15.5"
"1960","COLORADO","08","DOLORES","033","13"
"1960","COLORADO","08","GARFIELD","045","21"
"1960","COLORADO","08","LA PLATA","067","19"
"1960","COLORADO","08","MESA","077","17"
"1960","COLORADO","08","MONTEZUMA","083","15"
"1960","COLORADO","08","MONTROSE","085","16"
"1960","COLORADO","08","OURAY","091","20"
"1960","COLORADO","08","SAN MIGUEL","113","14"
"1960","IDAHO","16","BANNOCK","005","17.7"
"1960","IDAHO","16","BEAR LAKE","007","18.7"
"1960","IDAHO","16","BINGHAM","011","16.6"
"1960","IDAHO","16","BONNEVILLE","019","17"
"1960","IDAHO","16","BUTTE","023","4"
"1960","IDAHO","16","CARIBOU","029","19.9"
"1960","IDAHO","16","CLARK","033","11.6"
"1960","IDAHO","16","CUSTER","037","11.3"
"1960","IDAHO","16","FRANKLIN","041","21.1"
"1960","IDAHO","16","FREMONT","043","18.8"
"1960","IDAHO","16","JEFFERSON","051","16.3"
"1960","IDAHO","16","MADISON","065","19"
"1960","IDAHO","16","ONEIDA","071","22"
"1960","IDAHO","16","POWER","077","16.7"
"1960","IDAHO","16","TETON","081","22.3"
"1960","IDAHO","16","BENEWAH","009","34.5"
"1960","IDAHO","16","BONNER","017","19.6"
"1960","IDAHO","16","BOUNDARY","021","37.8"
"1960","IDAHO","16","CLEARWATER","035","31.4"
"1960","IDAHO","16","IDAHO","049","30.5"
"1960","IDAHO","16","KOOTENAI","055","31.8"
"1960","IDAHO","16","LATAH","057","40.1"
"1960","IDAHO","16","LEWIS","061","40.7"
"1960","IDAHO","16","NEZ PERCE","069","42"
"1960","IDAHO","16","BLAINE","013","11.8"
"1960","IDAHO","16","CAMAS","025","13"
"1960","IDAHO","16","CASSIA","031","17.8"
"1960","IDAHO","16","GOODING","047","16.9"
"1960","IDAHO","16","JEROME","053","12"
"1960","IDAHO","16","LINCOLN","063","8"
"1960","IDAHO","16","MINIDOKA","067","6.8"
"1960","IDAHO","16","TWIN FALLS","083","19"
"1960","IDAHO","16","ADA","001","18.8"
"1960","IDAHO","16","ADAMS","003","19.3"
"1960","IDAHO","16","BOISE","015","23.7"
"1960","IDAHO","16","CANYON","027","19.3"
"1960","IDAHO","16","ELMORE","039","15.4"
"1960","IDAHO","16","GEM","045","20.6"
"1960","IDAHO","16","PAYETTE","075","15.8"
"1960","IDAHO","16","VALLEY","085","15.3"
"1960","IDAHO","16","WASHINGTON","087","27"
"1960","MONTANA","30","BROADWATER","007","16.1"
"1960","MONTANA","30","CASCADE","013","22.8"
"1960","MONTANA","30","FERGUS","027","23.2"
"1960","MONTANA","30","GOLDEN VALLEY","037","18.7"
"1960","MONTANA","30","JUDITH BASIN","045","21.8"
"1960","MONTANA","30","LEWIS AND CLARK","049","17.8"
"1960","MONTANA","30","MEAGHER","059","9.3"
"1960","MONTANA","30","MUSSELSHELL","065","16.1"
"1960","MONTANA","30","PETROLEUM","069","16.7"
"1960","MONTANA","30","WHEATLAND","107","17.4"
"1960","MONTANA","30","BLAINE","005","12.8"
"1960","MONTANA","30","CHOUTEAU","015","26.7"
"1960","MONTANA","30","GLACIER","035","19.8"
"1960","MONTANA","30","HILL","041","22.4"
"1960","MONTANA","30","LIBERTY","051","20.9"
"1960","MONTANA","30","PHILLIPS","071","11.8"
"1960","MONTANA","30","PONDERA","073","22.9"
"1960","MONTANA","30","TETON","099","22.1"
"1960","MONTANA","30","TOOLE","101","17.2"
"1960","MONTANA","30","DANIELS","019","19.1"
"1960","MONTANA","30","DAWSON","021","12.9"
"1960","MONTANA","30","GARFIELD","033","12.2"
"1960","MONTANA","30","MCCONE","055","12"
"1960","MONTANA","30","RICHLAND","083","17.4"
"1960","MONTANA","30","ROOSEVELT","085","19.6"
"1960","MONTANA","30","SHERIDAN","091","23"
"1960","MONTANA","30","VALLEY","105","18.6"
"1960","MONTANA","30","DEER LODGE","023","15"
"1960","MONTANA","30","FLATHEAD","029","29"
"1960","MONTANA","30","GRANITE","039","22.5"
"1960","MONTANA","30","LAKE","047","21"
"1960","MONTANA","30","LINCOLN","053","20"
"1960","MONTANA","30","MINERAL","061","15.5"
"1960","MONTANA","30","MISSOULA","063","22.8"
"1960","MONTANA","30","POWELL","077","12.2"
"1960","MONTANA","30","RAVALLI","081","14.5"
"1960","MONTANA","30","SANDERS","089","21.9"
"1960","MONTANA","30","BIG HORN","003","19.8"
"1960","MONTANA","30","CARBON","009","15.5"
"1960","MONTANA","30","PARK","067","19.6"
"1960","MONTANA","30","STILLWATER","095","18.7"
"1960","MONTANA","30","SWEET GRASS","097","16.5"
"1960","MONTANA","30","TREASURE","103","19.9"
"1960","MONTANA","30","YELLOWSTONE","111","14"
"1960","MONTANA","30","CARTER","011","13.6"
"1960","MONTANA","30","CUSTER","017","18.2"
"1960","MONTANA","30","FALLON","025","13"
"1960","MONTANA","30","POWDER RIVER","075","20.8"
"1960","MONTANA","30","PRAIRIE","079","13.8"
"1960","MONTANA","30","ROSEBUD","087","16.7"
"1960","MONTANA","30","WIBAUX","109","16.4"
"1960","MONTANA","30","BEAVERHEAD","001","15"
"1960","MONTANA","30","GALLATIN","031","23.3"
"1960","MONTANA","30","JEFFERSON","043","19"
"1960","MONTANA","30","MADISON","057","14.9"
"1960","NEBRASKA","31","BUFFALO","019","31.9"
"1960","NEBRASKA","31","CUSTER","041","33.4"
"1960","NEBRASKA","31","DAWSON","047","29.2"
"1960","NEBRASKA","31","GREELEY","077","31"
"1960","NEBRASKA","31","HALL","079","33"
"1960","NEBRASKA","31","HOWARD","093","32"
"1960","NEBRASKA","31","SHERMAN","163","32.7"
"1960","NEBRASKA","31","VALLEY","175","32"
"1960","NEBRASKA","31","BUTLER","023","35"
"1960","NEBRASKA","31","CASS","025","22"
"1960","NEBRASKA","31","COLFAX","037","32.7"
"1960","NEBRASKA","31","DODGE","053","30.8"
"1960","NEBRASKA","31","DOUGLAS","055","33"
"1960","NEBRASKA","31","HAMILTON","081","29.9"
"1960","NEBRASKA","31","LANCASTER","109","23.8"
"1960","NEBRASKA","31","MERRICK","121","28.9"
"1960","NEBRASKA","31","NANCE","125","33.3"
"1960","NEBRASKA","31","PLATTE","141","34.1"
"1960","NEBRASKA","31","POLK","143","36.1"
"1960","NEBRASKA","31","SARPY","153","28.8"
"1960","NEBRASKA","31","SAUNDERS","155","29.7"
"1960","NEBRASKA","31","SEWARD","159","26"
"1960","NEBRASKA","31","WASHINGTON","177","32"
"1960","NEBRASKA","31","YORK","185","26.2"
"1960","NEBRASKA","31","ARTHUR","005","14"
"1960","NEBRASKA","31","BOYD","015","16"
"1960","NEBRASKA","31","BROWN","017","28"
"1960","NEBRASKA","31","CHERRY","031","22"
"1960","NEBRASKA","31","GARFIELD","071","20"
"1960","NEBRASKA","31","HOLT","089","21"
"1960","NEBRASKA","31","KEYA PAHA","103","25"
"1960","NEBRASKA","31","LOGAN","113","29.2"
"1960","NEBRASKA","31","LOUP","115","25"
"1960","NEBRASKA","31","MCPHERSON","117","20"
"1960","NEBRASKA","31","ROCK","149","21"
"1960","NEBRASKA","31","THOMAS","171","16"
"1960","NEBRASKA","31","WHEELER","183","22"
"1960","NEBRASKA","31","ANTELOPE","003","32"
"1960","NEBRASKA","31","BOONE","011","31"
"1960","NEBRASKA","31","BURT","021","32"
"1960","NEBRASKA","31","CEDAR","027","28"
"1960","NEBRASKA","31","CUMING","039","32"
"1960","NEBRASKA","31","DAKOTA","043","30"
"1960","NEBRASKA","31","DIXON","051","30"
"1960","NEBRASKA","31","KNOX","107","30"
"1960","NEBRASKA","31","MADISON","119","33"
"1960","NEBRASKA","31","PIERCE","139","30"
"1960","NEBRASKA","31","STANTON","167","30"
"1960","NEBRASKA","31","THURSTON","173","31"
"1960","NEBRASKA","31","WAYNE","179","28"
"1960","NEBRASKA","31","BANNER","007","28.9"
"1960","NEBRASKA","31","BOX BUTTE","013","31.8"
"1960","NEBRASKA","31","CHEYENNE","033","31.8"
"1960","NEBRASKA","31","DAWES","045","31.9"
"1960","NEBRASKA","31","DEUEL","049","35.8"
"1960","NEBRASKA","31","GARDEN","069","34.9"
"1960","NEBRASKA","31","KIMBALL","105","28.9"
"1960","NEBRASKA","31","MORRILL","123","28.8"
"1960","NEBRASKA","31","SCOTTS BLUFF","157","32.3"
"1960","NEBRASKA","31","SHERIDAN","161","29.4"
"1960","NEBRASKA","31","SIOUX","165","27.8"
"1960","NEBRASKA","31","ADAMS","001","27.1"
"1960","NEBRASKA","31","FRANKLIN","061","23.8"
"1960","NEBRASKA","31","FURNAS","065","31.9"
"1960","NEBRASKA","31","GOSPER","073","28.8"
"1960","NEBRASKA","31","HARLAN","083","32.8"
"1960","NEBRASKA","31","KEARNEY","099","25.4"
"1960","NEBRASKA","31","PHELPS","137","31.5"
"1960","NEBRASKA","31","WEBSTER","181","18.5"
"1960","NEBRASKA","31","CLAY","035","26.3"
"1960","NEBRASKA","31","FILLMORE","059","19.3"
"1960","NEBRASKA","31","GAGE","067","19.2"
"1960","NEBRASKA","31","JEFFERSON","095","14.2"
"1960","NEBRASKA","31","JOHNSON","097","20"
"1960","NEBRASKA","31","NEMAHA","127","21"
"1960","NEBRASKA","31","NUCKOLLS","129","19"
"1960","NEBRASKA","31","OTOE","131","20"
"1960","NEBRASKA","31","PAWNEE","133","19.1"
"1960","NEBRASKA","31","RICHARDSON","147","20"
"1960","NEBRASKA","31","SALINE","151","18.2"
"1960","NEBRASKA","31","THAYER","169","18.3"
"1960","NEBRASKA","31","CHASE","029","29.6"
"1960","NEBRASKA","31","DUNDY","057","29.1"
"1960","NEBRASKA","31","FRONTIER","063","28.6"
"1960","NEBRASKA","31","HAYES","085","31.9"
"1960","NEBRASKA","31","HITCHCOCK","087","32.8"
"1960","NEBRASKA","31","KEITH","101","34.9"
"1960","NEBRASKA","31","LINCOLN","111","27.1"
"1960","NEBRASKA","31","PERKINS","135","30.7"
"1960","NEBRASKA","31","RED WILLOW","145","36.6"
"1960","NORTH DAKOTA","38","EDDY","027","22"
"1960","NORTH DAKOTA","38","FOSTER","031","24.6"
"1960","NORTH DAKOTA","38","KIDDER","043","16.6"
"1960","NORTH DAKOTA","38","SHERIDAN","083","18.5"
"1960","NORTH DAKOTA","38","STUTSMAN","093","21.9"
"1960","NORTH DAKOTA","38","WELLS","103","23.1"
"1960","NORTH DAKOTA","38","BARNES","003","23.5"
"1960","NORTH DAKOTA","38","CASS","017","25.5"
"1960","NORTH DAKOTA","38","GRIGGS","039","24.8"
"1960","NORTH DAKOTA","38","STEELE","091","29"
"1960","NORTH DAKOTA","38","TRAILL","097","30.1"
"1960","NORTH DAKOTA","38","BENSON","005","21"
"1960","NORTH DAKOTA","38","BOTTINEAU","009","20.6"
"1960","NORTH DAKOTA","38","MCHENRY","049","18.3"
"1960","NORTH DAKOTA","38","PIERCE","069","17.2"
"1960","NORTH DAKOTA","38","ROLETTE","079","19.2"
"1960","NORTH DAKOTA","38","CAVALIER","019","20.5"
"1960","NORTH DAKOTA","38","GRAND FORKS","035","26.8"
"1960","NORTH DAKOTA","38","NELSON","063","23.2"
"1960","NORTH DAKOTA","38","PEMBINA","067","29.9"
"1960","NORTH DAKOTA","38","RAMSEY","071","20.4"
"1960","NORTH DAKOTA","38","TOWNER","095","20.3"
"1960","NORTH DAKOTA","38","WALSH","099","24.7"
"1960","NORTH DAKOTA","38","BURKE","013","20.1"
"1960","NORTH DAKOTA","38","DIVIDE","023","18.6"
"1960","NORTH DAKOTA","38","MOUNTRAIL","061","16.8"
"1960","NORTH DAKOTA","38","RENVILLE","075","20.5"
"1960","NORTH DAKOTA","38","WARD","101","22"
"1960","NORTH DAKOTA","38","WILLIAMS","105","17.5"
"1960","NORTH DAKOTA","38","BURLEIGH","015","16"
"1960","NORTH DAKOTA","38","EMMONS","029","14.5"
"1960","NORTH DAKOTA","38","GRANT","037","14.5"
"1960","NORTH DAKOTA","38","MORTON","059","14"
"1960","NORTH DAKOTA","38","SIOUX","085","11.5"
"1960","NORTH DAKOTA","38","DICKEY","021","19.4"
"1960","NORTH DAKOTA","38","LA MOURE","045","19.2"
"1960","NORTH DAKOTA","38","LOGAN","047","15.6"
"1960","NORTH DAKOTA","38","MCINTOSH","051","14.1"
"1960","NORTH DAKOTA","38","RANSOM","073","18.4"
"1960","NORTH DAKOTA","38","RICHLAND","077","23.2"
"1960","NORTH DAKOTA","38","SARGENT","081","21.7"
"1960","NORTH DAKOTA","38","ADAMS","001","13"
"1960","NORTH DAKOTA","38","BILLINGS","007","13.5"
"1960","NORTH DAKOTA","38","BOWMAN","011","16.4"
"1960","NORTH DAKOTA","38","GOLDEN VALLEY","033","14"
"1960","NORTH DAKOTA","38","HETTINGER","041","16.5"
"1960","NORTH DAKOTA","38","SLOPE","087","16.4"
"1960","NORTH DAKOTA","38","STARK","089","16.5"
"1960","NORTH DAKOTA","38","DUNN","025","15.5"
"1960","NORTH DAKOTA","38","MCKENZIE","053","16.2"
"1960","NORTH DAKOTA","38","MCLEAN","055","18.2"
"1960","NORTH DAKOTA","38","MERCER","057","17.5"
"1960","NORTH DAKOTA","38","OLIVER","065","17.5"
"1960","OREGON","41","GILLIAM","021","27.5"
"1960","OREGON","41","HOOD RIVER","027","26.5"
"1960","OREGON","41","MORROW","049","24.5"
"1960","OREGON","41","SHERMAN","055","34"
"1960","OREGON","41","WASCO","065","33.5"
"1960","OREGON","41","BAKER","001","21"
"1960","OREGON","41","UMATILLA","059","39.5"
"1960","OREGON","41","UNION","061","39"
"1960","OREGON","41","WALLOWA","063","27.5"
"1960","OREGON","41","BENTON","003","36"
"1960","OREGON","41","CLACKAMAS","005","35"
"1960","OREGON","41","COLUMBIA","009","31.5"
"1960","OREGON","41","LANE","039","37"
"1960","OREGON","41","LINN","043","31.5"
"1960","OREGON","41","MARION","047","39"
"1960","OREGON","41","MULTNOMAH","051","40"
"1960","OREGON","41","POLK","053","39.5"
"1960","OREGON","41","WASHINGTON","067","37"
"1960","OREGON","41","YAMHILL","071","37"
"1960","OREGON","41","CROOK","013","17.5"
"1960","OREGON","41","DESCHUTES","017","20"
"1960","OREGON","41","GRANT","023","26.5"
"1960","OREGON","41","HARNEY","025","14.5"
"1960","OREGON","41","JEFFERSON","031","22"
"1960","OREGON","41","KLAMATH","035","15"
"1960","OREGON","41","LAKE","037","19.5"
"1960","OREGON","41","MALHEUR","045","17.5"
"1960","OREGON","41","WHEELER","069","19"
"1960","OREGON","41","DOUGLAS","019","17.5"
"1960","OREGON","41","JACKSON","029","34"
"1960","OREGON","41","JOSEPHINE","033","26.5"
"1960","WYOMING","56","CAMPBELL","005","15"
"1960","WYOMING","56","CROOK","011","17"
"1960","WYOMING","56","JOHNSON","019","12"
"1960","WYOMING","56","SHERIDAN","033","16"
"1960","WYOMING","56","WESTON","045","18"
"1960","WYOMING","56","WASHAKIE","043","10"
"1960","WYOMING","56","ALBANY","001","10"
"1960","WYOMING","56","CARBON","007","8"
"1960","WYOMING","56","CONVERSE","009","17"
"1960","WYOMING","56","GOSHEN","015","24"
"1960","WYOMING","56","LARAMIE","021","26"
"1960","WYOMING","56","NIOBRARA","027","20"
"1960","WYOMING","56","PLATTE","031","22"
"1960","WYOMING","56","LINCOLN","023","13"
"1960","WYOMING","56","TETON","039","22"
"1959","COLORADO","08","ADAMS","001","28"
"1959","COLORADO","08","ARAPAHOE","005","29"
"1959","COLORADO","08","CHEYENNE","017","19"
"1959","COLORADO","08","DOUGLAS","035","29"
"1959","COLORADO","08","EL PASO","041","20.5"
"1959","COLORADO","08","ELBERT","039","23"
"1959","COLORADO","08","KIOWA","061","18"
"1959","COLORADO","08","KIT CARSON","063","20"
"1959","COLORADO","08","LINCOLN","073","21"
"1959","COLORADO","08","PHILLIPS","095","21"
"1959","COLORADO","08","WASHINGTON","121","20"
"1959","COLORADO","08","YUMA","125","23"
"1959","COLORADO","08","BOULDER","013","27"
"1959","COLORADO","08","JEFFERSON","059","28"
"1959","COLORADO","08","LARIMER","069","27.5"
"1959","COLORADO","08","LOGAN","075","22"
"1959","COLORADO","08","MORGAN","087","22"
"1959","COLORADO","08","SEDGWICK","115","27"
"1959","COLORADO","08","WELD","123","24"
"1959","COLORADO","08","EAGLE","037","16"
"1959","COLORADO","08","GRAND","049","14.5"
"1959","COLORADO","08","JACKSON","057","15"
"1959","COLORADO","08","MOFFAT","081","19.5"
"1959","COLORADO","08","RIO BLANCO","103","23.5"
"1959","COLORADO","08","ROUTT","107","24.5"
"1959","COLORADO","08","BACA","009","20"
"1959","COLORADO","08","BENT","011","19"
"1959","COLORADO","08","CROWLEY","025","13"
"1959","COLORADO","08","CUSTER","027","14"
"1959","COLORADO","08","FREMONT","043","13"
"1959","COLORADO","08","HUERFANO","055","16"
"1959","COLORADO","08","LAS ANIMAS","071","14"
"1959","COLORADO","08","OTERO","089","19"
"1959","COLORADO","08","PROWERS","099","24"
"1959","COLORADO","08","PUEBLO","101","23"
"1959","COLORADO","08","ARCHULETA","007","15"
"1959","COLORADO","08","DELTA","029","14"
"1959","COLORADO","08","DOLORES","033","10"
"1959","COLORADO","08","GARFIELD","045","14"
"1959","COLORADO","08","LA PLATA","067","15"
"1959","COLORADO","08","MESA","077","12"
"1959","COLORADO","08","MONTEZUMA","083","12"
"1959","COLORADO","08","MONTROSE","085","12"
"1959","COLORADO","08","OURAY","091","16"
"1959","COLORADO","08","SAN MIGUEL","113","11"
"1959","IDAHO","16","BANNOCK","005","21.7"
"1959","IDAHO","16","BEAR LAKE","007","20.4"
"1959","IDAHO","16","BINGHAM","011","16.4"
"1959","IDAHO","16","BONNEVILLE","019","18.5"
"1959","IDAHO","16","BUTTE","023","8.1"
"1959","IDAHO","16","CARIBOU","029","24.9"
"1959","IDAHO","16","CLARK","033","22.1"
"1959","IDAHO","16","CUSTER","037","12.2"
"1959","IDAHO","16","FRANKLIN","041","28"
"1959","IDAHO","16","FREMONT","043","26.3"
"1959","IDAHO","16","JEFFERSON","051","22.3"
"1959","IDAHO","16","MADISON","065","25"
"1959","IDAHO","16","ONEIDA","071","23.6"
"1959","IDAHO","16","POWER","077","21.4"
"1959","IDAHO","16","TETON","081","24.7"
"1959","IDAHO","16","BENEWAH","009","36.4"
"1959","IDAHO","16","BONNER","017","22.2"
"1959","IDAHO","16","BOUNDARY","021","44.5"
"1959","IDAHO","16","CLEARWATER","035","32.4"
"1959","IDAHO","16","IDAHO","049","34.9"
"1959","IDAHO","16","KOOTENAI","055","31.5"
"1959","IDAHO","16","LATAH","057","45.4"
"1959","IDAHO","16","LEWIS","061","41.3"
"1959","IDAHO","16","NEZ PERCE","069","45.4"
"1959","IDAHO","16","BLAINE","013","26.8"
"1959","IDAHO","16","CAMAS","025","20"
"1959","IDAHO","16","CASSIA","031","20.7"
"1959","IDAHO","16","GOODING","047","16"
"1959","IDAHO","16","JEROME","053","15"
"1959","IDAHO","16","LINCOLN","063","8.3"
"1959","IDAHO","16","MINIDOKA","067","15.6"
"1959","IDAHO","16","TWIN FALLS","083","21"
"1959","IDAHO","16","ADA","001","20.5"
"1959","IDAHO","16","ADAMS","003","23.2"
"1959","IDAHO","16","BOISE","015","23"
"1959","IDAHO","16","CANYON","027","31.7"
"1959","IDAHO","16","ELMORE","039","15.6"
"1959","IDAHO","16","GEM","045","24.7"
"1959","IDAHO","16","PAYETTE","075","21"
"1959","IDAHO","16","VALLEY","085","15.3"
"1959","IDAHO","16","WASHINGTON","087","25.8"
"1959","MONTANA","30","BROADWATER","007","22.5"
"1959","MONTANA","30","CASCADE","013","27.6"
"1959","MONTANA","30","FERGUS","027","26.6"
"1959","MONTANA","30","GOLDEN VALLEY","037","17.4"
"1959","MONTANA","30","JUDITH BASIN","045","26.2"
"1959","MONTANA","30","LEWIS AND CLARK","049","20"
"1959","MONTANA","30","MEAGHER","059","25.5"
"1959","MONTANA","30","MUSSELSHELL","065","19"
"1959","MONTANA","30","PETROLEUM","069","16"
"1959","MONTANA","30","WHEATLAND","107","18.3"
"1959","MONTANA","30","BLAINE","005","16"
"1959","MONTANA","30","CHOUTEAU","015","27.8"
"1959","MONTANA","30","GLACIER","035","21.4"
"1959","MONTANA","30","HILL","041","22.7"
"1959","MONTANA","30","LIBERTY","051","22.7"
"1959","MONTANA","30","PHILLIPS","071","12.3"
"1959","MONTANA","30","PONDERA","073","26.4"
"1959","MONTANA","30","TETON","099","27.7"
"1959","MONTANA","30","TOOLE","101","21"
"1959","MONTANA","30","DANIELS","019","13.5"
"1959","MONTANA","30","DAWSON","021","8.8"
"1959","MONTANA","30","GARFIELD","033","8.7"
"1959","MONTANA","30","MCCONE","055","7.9"
"1959","MONTANA","30","RICHLAND","083","10.1"
"1959","MONTANA","30","ROOSEVELT","085","13"
"1959","MONTANA","30","SHERIDAN","091","16"
"1959","MONTANA","30","VALLEY","105","12"
"1959","MONTANA","30","DEER LODGE","023","13"
"1959","MONTANA","30","FLATHEAD","029","34"
"1959","MONTANA","30","GRANITE","039","17"
"1959","MONTANA","30","LAKE","047","26.5"
"1959","MONTANA","30","LINCOLN","053","23.2"
"1959","MONTANA","30","MINERAL","061","26"
"1959","MONTANA","30","MISSOULA","063","24.8"
"1959","MONTANA","30","POWELL","077","14.8"
"1959","MONTANA","30","RAVALLI","081","17.5"
"1959","MONTANA","30","SANDERS","089","21.5"
"1959","MONTANA","30","BIG HORN","003","24.9"
"1959","MONTANA","30","CARBON","009","19.5"
"1959","MONTANA","30","PARK","067","23.9"
"1959","MONTANA","30","STILLWATER","095","18.8"
"1959","MONTANA","30","SWEET GRASS","097","16.6"
"1959","MONTANA","30","TREASURE","103","16.8"
"1959","MONTANA","30","YELLOWSTONE","111","22.8"
"1959","MONTANA","30","CARTER","011","11.8"
"1959","MONTANA","30","CUSTER","017","16.7"
"1959","MONTANA","30","FALLON","025","12.7"
"1959","MONTANA","30","POWDER RIVER","075","17.8"
"1959","MONTANA","30","PRAIRIE","079","13.3"
"1959","MONTANA","30","ROSEBUD","087","16.3"
"1959","MONTANA","30","WIBAUX","109","10"
"1959","MONTANA","30","BEAVERHEAD","001","23"
"1959","MONTANA","30","GALLATIN","031","27.3"
"1959","MONTANA","30","JEFFERSON","043","22"
"1959","MONTANA","30","MADISON","057","22.8"
"1959","MONTANA","30","SILVER BOW","093","13"
"1959","NEBRASKA","31","BUFFALO","019","18.2"
"1959","NEBRASKA","31","CUSTER","041","24.5"
"1959","NEBRASKA","31","DAWSON","047","21.8"
"1959","NEBRASKA","31","GREELEY","077","15.7"
"1959","NEBRASKA","31","HALL","079","19.1"
"1959","NEBRASKA","31","HOWARD","093","17.7"
"1959","NEBRASKA","31","SHERMAN","163","17.4"
"1959","NEBRASKA","31","VALLEY","175","17"
"1959","NEBRASKA","31","BUTLER","023","19.3"
"1959","NEBRASKA","31","CASS","025","20"
"1959","NEBRASKA","31","COLFAX","037","20.6"
"1959","NEBRASKA","31","DODGE","053","17.5"
"1959","NEBRASKA","31","DOUGLAS","055","19.3"
"1959","NEBRASKA","31","HAMILTON","081","20.5"
"1959","NEBRASKA","31","LANCASTER","109","19"
"1959","NEBRASKA","31","MERRICK","121","18.5"
"1959","NEBRASKA","31","NANCE","125","20.7"
"1959","NEBRASKA","31","PLATTE","141","20.2"
"1959","NEBRASKA","31","POLK","143","23.1"
"1959","NEBRASKA","31","SARPY","153","18.9"
"1959","NEBRASKA","31","SAUNDERS","155","19.2"
"1959","NEBRASKA","31","SEWARD","159","20.6"
"1959","NEBRASKA","31","WASHINGTON","177","20"
"1959","NEBRASKA","31","YORK","185","20.9"
"1959","NEBRASKA","31","ARTHUR","005","18"
"1959","NEBRASKA","31","BOYD","015","13.5"
"1959","NEBRASKA","31","BROWN","017","21.1"
"1959","NEBRASKA","31","CHERRY","031","22"
"1959","NEBRASKA","31","GARFIELD","071","16.7"
"1959","NEBRASKA","31","HOLT","089","15.5"
"1959","NEBRASKA","31","KEYA PAHA","103","13.5"
"1959","NEBRASKA","31","LOGAN","113","21"
"1959","NEBRASKA","31","LOUP","115","18"
"1959","NEBRASKA","31","MCPHERSON","117","15.5"
"1959","NEBRASKA","31","ROCK","149","14"
"1959","NEBRASKA","31","THOMAS","171","13"
"1959","NEBRASKA","31","WHEELER","183","12"
"1959","NEBRASKA","31","ANTELOPE","003","17.7"
"1959","NEBRASKA","31","BOONE","011","17.2"
"1959","NEBRASKA","31","BURT","021","18"
"1959","NEBRASKA","31","CEDAR","027","18"
"1959","NEBRASKA","31","CUMING","039","18"
